0    [main] DEBUG org.apache.cxf.common.logging.LogUtils  - Using org.apache.cxf.common.logging.Log4jLogger for logging.
358  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=, numMatches currently 0
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=, numMatches currently 0
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=, numMatches currently 0
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Argument  - Accepting token stream for argument: wsdlurl
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Reading token src/main/resources/SimpleService.wsdl
359  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Form  - Form default is returning true
450  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.CommandLineParser  - <command xmlns="http://cxf.apache.org/Xutil/Command" xmlns:xsi="http://www.w3.org/2001/XMLSchema-instance" xsi:schemaLocation="http://cxf.apache.org/Xutil/Command http://cxf.apache.org/schema/xutil/commnad.xsd">
<option name="server"/>
<option name="outputdir">src/main/java</option>
<argument name="wsdlurl">src/main/resources/SimpleService.wsdl</argument>
</command>

450  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.CommandDocument  - Getting parameters for help
491  [main] DEBUG org.apache.cxf.tools.common.toolspec.ToolSpec  - Element with id help is [option: null]
491  [main] DEBUG org.apache.cxf.tools.common.toolspec.ToolSpec  - local name is option
491  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.CommandDocument  - Getting parameters for version
495  [main] DEBUG org.apache.cxf.tools.common.toolspec.ToolSpec  - Element with id version is [option: null]
495  [main] DEBUG org.apache.cxf.tools.common.toolspec.ToolSpec  - local name is option
495  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.CommandDocument  - Getting parameters for verbose
498  [main] DEBUG org.apache.cxf.tools.common.toolspec.ToolSpec  - Element with id verbose is [option: null]
498  [main] DEBUG org.apache.cxf.tools.common.toolspec.ToolSpec  - local name is option
498  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.CommandDocument  - Getting parameters for wsdlurl
498  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.CommandDocument  - Getting parameters for help
501  [main] DEBUG org.apache.cxf.tools.common.toolspec.ToolSpec  - Element with id help is [option: null]
501  [main] DEBUG org.apache.cxf.tools.common.toolspec.ToolSpec  - local name is option
501  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.CommandDocument  - Getting parameters for version
503  [main] DEBUG org.apache.cxf.tools.common.toolspec.ToolSpec  - Element with id version is [option: null]
503  [main] DEBUG org.apache.cxf.tools.common.toolspec.ToolSpec  - local name is option
503  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.CommandDocument  - Getting parameter server
503  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.CommandDocument  - Getting parameters for server
503  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.CommandDocument  - Getting parameter outputdir
503  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.CommandDocument  - Getting parameters for outputdir
503  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.CommandDocument  - Getting parameter wsdlurl
503  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.CommandDocument  - Getting parameters for wsdlurl
577  [main] DEBUG org.apache.cxf.resource.DefaultResourceManager  - resolving resource <org.apache.cxf.transport.http.asyncclient.AsyncHTTPConduitFactory/bus> type <interface org.apache.cxf.Bus>
577  [main] DEBUG org.apache.cxf.resource.DefaultResourceManager  - resolving resource <null> type <interface org.apache.cxf.Bus>
619  [main] DEBUG org.apache.cxf.resource.DefaultResourceManager  - resolving resource <org.apache.cxf.wsdl11.WSDLManagerImpl/bus> type <interface org.apache.cxf.Bus>
619  [main] DEBUG org.apache.cxf.resource.DefaultResourceManager  - resolving resource <null> type <interface org.apache.cxf.Bus>
710  [main] DEBUG org.apache.cxf.tools.wsdlto.core.WSDLDefinitionBuilder  - Registering : org.apache.cxf.binding.xml.wsdl11.HttpAddressPlugin for type: xml-javax.wsdl.Port
711  [main] DEBUG org.apache.cxf.tools.wsdlto.core.WSDLDefinitionBuilder  - Registering : org.apache.cxf.binding.soap.wsdl11.SoapAddressPlugin for type: soap-javax.wsdl.Port
711  [main] DEBUG org.apache.cxf.tools.wsdlto.core.WSDLDefinitionBuilder  - Registering : org.apache.cxf.binding.xml.wsdl11.XmlIoPlugin for type: xml-javax.wsdl.BindingOutput
711  [main] DEBUG org.apache.cxf.tools.wsdlto.core.WSDLDefinitionBuilder  - Registering : org.apache.cxf.binding.xml.wsdl11.XmlBindingPlugin for type: xml-javax.wsdl.Binding
711  [main] DEBUG org.apache.cxf.tools.wsdlto.core.WSDLDefinitionBuilder  - Registering : org.apache.cxf.transport.jms.wsdl11.JmsTransportPlugin for type: jms-javax.wsdl.Port
711  [main] DEBUG org.apache.cxf.tools.wsdlto.core.WSDLDefinitionBuilder  - Registering : org.apache.cxf.binding.xml.wsdl11.XmlIoPlugin for type: xml-javax.wsdl.BindingInput
